Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
135	-171.74171	1.0286583	-170.11224	-174.5127	279.2143	-41.02284	16.25178	0.31425548	-59.38897	544000	-0.020656593	0.15641019	0.0	-0.03953089	0.9135544	-1.502037e-08	1188.099457502365
136	-170.09157	1.6230991	-167.49754	-173.2505	276.35715	-41.055603	16.194962	0.62855387	-59.200573	548000	-0.015883926	0.230109	0.0	-0.105582416	0.9134593	3.7550927e-09	1196.580492258072
137	-169.25833	1.3369483	-167.19035	-172.70769	275.07144	-40.861134	16.148287	0.9293777	-59.154926	552000	-0.032631528	0.23273993	0.0	-0.04958932	0.9133697	3.0398368e-09	1205.0872848033905
138	-168.29182	2.4220514	-164.97438	-174.49753	273.57144	-40.834415	16.135319	0.6891588	-59.148766	556000	-0.03711276	0.18698992	0.0	-0.05705379	0.9132682	6.9141386e-09	1213.6137540340424
139	-168.3833	1.8858744	-165.93744	-172.30376	273.64285	-40.361576	16.343693	1.121864	-58.942825	560000	-0.0024757127	0.41768602	0.0	-0.2083163	0.91317475	-5.7816507e-09	1222.0844192504883
140	-167.91898	1.6086934	-165.03104	-170.95097	273.57144	-40.61429	16.165417	1.0373836	-59.079098	564000	-0.020840075	0.23848449	0.0	-0.03484428	0.91308564	2.861023e-09	1230.6164946556091
141	-168.03372	3.7326639	-164.3822	-179.21727	273.85715	-40.318165	16.336716	1.0536625	-58.986603	568000	-0.018748585	1.1858162	0.0	-0.6792305	0.91299766	-4.708767e-09	1239.1376543045044
142	-166.98254	2.426913	-164.08105	-173.97739	273.07144	-40.619286	15.862799	1.5819602	-59.13594	572000	-0.026762852	0.5944652	0.0	-0.22641513	0.9129101	1.5497208e-09	1247.646746635437
143	-169.79004	5.6617174	-164.78592	-185.04442	277.7143	-39.860363	16.68016	2.2774246	-58.88525	576000	-0.059898958	2.0106096	0.0	-1.1474388	0.91281736	-1.2695789e-08	1256.1892182826996
144	-169.6963	6.1364193	-163.44275	-186.58015	277.7857	-40.48681	16.154385	1.9529384	-59.149532	580000	0.02621244	0.83825123	0.0	-0.35943687	0.9127155	4.172325e-09	1264.725747346878
145	-165.69589	2.1041577	-162.56313	-168.5768	271.57144	-40.27623	16.223375	1.9828365	-59.496887	584000	0.03422898	0.9526224	0.0	-0.6666943	0.9126307	8.165836e-09	1273.1833853721619
146	-167.0046	4.827617	-162.78125	-182.29506	273.64285	-40.044735	16.170454	1.1843965	-58.632954	588000	0.035048243	1.9913801	0.0	-0.8406762	0.9125665	-6.0200693e-09	1281.6587443351746
147	-164.32187	0.9403513	-162.5284	-166.07942	269.5	-39.73754	16.063095	2.5837693	-59.07346	592000	0.0029163342	0.97143984	0.0	-0.78314334	0.9125254	7.7486035e-09	1290.1205248832703
148	-164.33174	1.8038586	-161.67201	-168.26677	269.35715	-39.625793	16.000597	1.195989	-58.430977	596000	0.0030101184	0.29006335	0.0	-0.08379038	0.9124814	1.2218952e-08	1298.5379197597504
149	-163.58244	0.93061095	-162.09698	-165.56342	268.57144	-39.73157	15.827049	1.2057275	-58.422325	600000	0.02775206	0.17754938	0.0	-0.0765315	0.91244525	2.9206275e-09	1306.9534108638763
150	-163.15059	0.98707014	-161.72534	-164.92645	268.5	-39.70517	15.733708	0.5922488	-58.29441	604000	0.022345524	0.112572126	0.0	-0.022908524	0.9124281	5.4836273e-09	1315.342483997345
151	-163.56985	0.86567885	-162.56743	-165.36497	269.35715	-39.658672	15.770908	0.87988913	-58.175774	608000	-0.00097125815	0.11400741	0.0	-0.036983155	0.9124203	-6.556511e-09	1323.7429299354553
152	-164.14243	1.2818098	-162.88129	-167.00905	270.57144	-39.74322	15.722323	0.8449304	-58.06402	612000	-0.05064895	0.10396356	0.0	-0.016593188	0.9124152	2.6226044e-09	1332.163203239441
153	-164.54794	1.3596334	-161.85818	-166.45642	271.2857	-39.862087	15.619289	0.5412811	-58.10024	616000	-0.022242356	0.10485706	0.0	-0.01351098	0.9123911	-9.477138e-09	1340.5059089660645
154	-165.04549	1.3938652	-162.32068	-167.43205	272.85715	-39.861156	15.626003	0.84922135	-58.234528	620000	0.017614782	0.13374138	0.0	-0.027285181	0.9123618	-3.3974648e-09	1348.8963220119476
155	-163.80807	0.8714878	-162.42079	-165.12326	271.07144	-39.85879	15.584483	0.53738105	-58.057606	624000	-0.05044944	0.09685557	0.0	-0.029095352	0.91234654	-1.4364719e-08	1357.3479635715485
156	-163.51598	1.1995189	-161.34317	-165.34935	270.7143	-39.771477	15.551074	0.5726516	-57.93089	628000	-0.050653104	0.14123219	0.0	-0.03780365	0.91231185	-8.3446505e-10	1365.7488844394684
157	-156.43254	26.056786	-59.01981	-165.6169	259.26666	-39.86832	15.633152	0.76949394	-57.85944	632000	0.008003275	27.261282	0.0	-1.9617825	0.91225994	-3.5762786e-09	1374.1997604370117
158	-163.32549	1.786583	-161.25194	-168.56467	270.85715	-38.89246	15.041999	0.9349462	-56.907906	636000	-0.0009257393	1.098753	0.0	-0.9817982	0.91222095	1.3589859e-08	1382.6417214870453
159	-157.18321	25.198397	-63.036995	-166.75432	260.86667	-39.874516	15.637294	0.8733721	-57.899773	640000	-0.010370184	27.331646	0.0	-2.796255	0.91218096	6.7949295e-09	1391.1442153453827
160	-156.34238	26.301977	-58.1462	-166.66537	260.2	-38.90711	14.826235	1.0396187	-56.5346	644000	0.025823044	24.381142	0.0	-0.6566639	0.912143	3.218651e-09	1399.5926115512848
161	-138.7772	44.635384	-54.113	-165.07486	231.29411	-39.785156	14.758415	1.0152054	-56.650463	648000	0.0056158514	88.97582	0.0	-26.689938	0.9121221	6.6757204e-09	1408.0575277805328
162	-162.54214	1.466177	-160.37271	-164.87486	270.35715	-37.180145	14.008269	1.0127864	-55.886124	652000	-0.0033599576	20.584707	0.0	-20.245552	0.91210043	-3.8146974e-09	1416.5843234062195
163	-149.49306	35.103313	-55.16747	-170.0581	249.26666	-39.71061	15.459547	1.0386572	-57.32417	656000	0.011999398	48.708336	0.0	-17.502363	0.91208225	7.808208e-09	1425.1216433048248
164	-138.79355	44.96186	-54.125698	-167.26727	231.82353	-37.38108	14.0734415	1.2476668	-56.654305	660000	0.012608329	70.68054	0.0	-12.547958	0.9120695	-9.536743e-09	1433.5722079277039
165	-138.2508	46.091545	-52.82973	-166.40622	230.58824	-38.07489	14.689982	0.6937877	-61.243526	664000	0.0457672	51.598103	0.0	-9.960403	0.9120625	-3.5762786e-09	1442.1064639091492
166	-132.80003	49.185673	-53.491745	-166.23904	221.94118	-36.79255	14.216703	0.22599924	-56.029995	668000	-0.008148524	52.695637	0.0	-7.9445686	0.91207534	1.1086464e-08	1450.6721167564392
167	-83.318184	47.057404	-51.694874	-166.05688	139.78572	-37.808243	13.972623	0.39284575	-55.90478	672000	0.024192536	235.2639	0.0	-115.46611	0.91208553	6.556511e-10	1459.478518486023
168	-87.48022	50.304848	-50.168674	-169.16461	146.88889	-28.340858	12.762455	1.3867693	-46.584866	676000	0.014612905	122.69195	0.0	-20.03991	0.9121047	-8.165836e-09	1468.1186802387238
169	-63.953796	30.282799	-49.87934	-165.82253	107.702705	-27.225851	13.213181	6.638744	-52.453278	680000	-0.018915039	111.820854	0.0	-43.530167	0.9121259	-1.4364719e-08	1477.09081864357
170	-59.276665	24.739239	-49.439087	-166.88571	99.6	-23.155355	11.478272	1.0202041	-47.966934	684000	0.05835075	40.290367	0.0	-3.596981	0.9121346	4.351139e-09	1485.9756455421448
171	-54.96731	18.12029	-46.943184	-171.38399	92.51163	-19.461473	11.957668	2.666844	-40.80163	688000	0.013565835	40.71899	0.0	-9.513838	0.9121728	-2.4437905e-09	1494.9367587566376
172	-51.338463	2.8205187	-46.567307	-58.803223	86.434784	-19.099628	10.583296	1.0458772	-36.20889	692000	0.014910097	3.7277431	0.0	-1.2078264	0.91221035	-7.510185e-09	1504.0448112487793
173	-49.930275	2.5053427	-45.29069	-56.55477	84.0	-18.197498	10.735443	3.0931187	-36.405426	696000	-0.010388218	2.1860015	0.0	-0.36236024	0.9122477	8.404255e-09	1513.1677105426788
174	-49.068638	2.6713412	-44.068367	-56.05504	82.520836	-18.183926	10.429195	2.3430114	-36.0394	700000	-0.06411747	1.9822606	0.0	-0.11760199	0.9122783	-4.9471853e-09	1522.1763195991516
175	-47.65919	2.1384187	-44.047512	-55.795513	80.02041	-18.04303	10.247542	2.5709572	-35.757362	704000	-0.041830193	2.0905032	0.0	-0.29362	0.91228116	7.927418e-09	1531.169532775879
176	-46.744667	2.2403996	-43.345608	-53.076405	78.43137	-17.576199	10.308484	3.433997	-34.449974	708000	-0.007336179	1.5768424	0.0	-0.24263024	0.91226405	2.4437905e-09	1540.2341091632843
177	-45.2322	1.359462	-42.352657	-48.504475	75.80769	-17.139174	10.064334	4.4622498	-34.436436	712000	-0.120395325	1.0601174	0.0	-0.2545604	0.91224366	-3.3974648e-09	1549.1282081604004
178	-44.20555	1.3349341	-41.213905	-48.26524	74.113205	-16.699114	9.945141	2.050725	-33.62916	716000	-0.11231588	0.93126416	0.0	-0.16489607	0.91218823	1.7881394e-08	1558.036373615265
179	-43.117386	1.2701232	-40.3937	-45.574574	72.30909	-16.528917	9.829185	2.4531395	-32.9372	720000	-0.08446858	0.8746356	0.0	-0.23511577	0.9120891	-1.5497207e-08	1566.9535541534424
180	-42.87197	1.152582	-40.286266	-45.45482	71.87273	-16.183632	9.541606	1.6813594	-32.151127	724000	-0.10583061	0.5053627	0.0	-0.04683584	0.9119715	4.708767e-09	1575.8532402515411
181	-42.15537	1.2321634	-39.238472	-45.577477	70.66071	-16.031408	9.7134285	2.1296105	-32.595173	728000	-0.1133006	0.6075661	0.0	-0.1324349	0.9118292	-3.5762787e-10	1584.720576763153
182	-41.49335	1.0972973	-39.116283	-43.518517	69.59649	-15.788744	9.531986	2.137493	-31.605207	732000	-0.12084192	0.45392305	0.0	-0.08586851	0.91166455	-1.758337e-08	1593.5810549259186
183	-40.558384	1.0261238	-38.614346	-43.66906	68.086205	-15.661586	9.3739395	2.440314	-31.229246	736000	-0.088106185	0.40518352	0.0	-0.11601457	0.9114665	-5.722046e-09	1602.5399224758148
184	-40.07232	0.85964364	-38.137238	-41.79722	67.355934	-15.309011	9.248589	1.5895739	-31.117268	740000	-0.10756384	0.23923777	0.0	-0.02543813	0.91125995	-3.218651e-09	1611.6070132255554
185	-39.57455	0.88093287	-37.423466	-41.121593	66.48333	-15.255597	9.210348	1.7085915	-30.659079	744000	-0.12432226	0.33647227	0.0	-0.070773005	0.9110384	-2.026558e-09	1620.494882106781
186	-38.819267	0.9042179	-37.206272	-41.262474	65.27869	-15.022272	9.070997	1.7574786	-29.976336	748000	-0.13359606	0.21121298	0.0	-0.048972994	0.9107946	1.4305115e-09	1629.4189765453339
187	-38.392883	0.8198257	-36.741493	-41.701427	64.60656	-14.795033	9.007888	1.6336266	-30.053926	752000	-0.10936536	0.2473792	0.0	-0.04083164	0.91053957	-1.5437603e-08	1638.2788875102997
188	-37.798138	0.7570179	-36.117153	-39.935406	63.629032	-14.686535	8.864037	1.7791461	-29.54576	756000	-0.067371234	0.23081219	0.0	-0.05664438	0.9102629	-9.536744e-10	1647.1718859672546
189	-37.3853	0.616127	-36.201023	-39.2683	62.93651	-14.529139	8.790281	1.6302801	-29.354506	760000	-0.12990841	0.16630046	0.0	-0.028787449	0.91000164	2.0563602e-08	1656.0476427078247
190	-36.925697	0.72437704	-35.516556	-38.73593	62.171875	-14.388092	8.716135	1.9208467	-29.266087	764000	-0.1481511	0.15976317	0.0	-0.027029231	0.909729	1.013279e-09	1664.9199492931366
191	-36.802094	0.5658185	-35.565807	-38.17862	61.984375	-14.203779	8.657984	1.720554	-28.628416	768000	-0.14601187	0.13115783	0.0	-0.004965201	0.9094356	1.7285346e-08	1673.848480939865
192	-36.197845	0.53029114	-34.881874	-37.47869	61.03077	-14.149164	8.636541	1.507138	-28.890045	772000	-0.12894702	0.14121105	0.0	-0.035186365	0.9091333	-3.7550927e-09	1682.7064006328583
193	-35.956413	0.511582	-34.92538	-36.9194	60.630768	-14.000411	8.506294	1.4471545	-28.176107	776000	-0.111551255	0.12393058	0.0	-0.017877035	0.908824	2.3245812e-09	1691.6562976837158
194	-35.650696	0.49101874	-34.410385	-36.797325	60.151516	-13.886721	8.478973	1.3528023	-27.908657	780000	-0.14786644	0.09718716	0.0	-0.010053761	0.9085141	-1.6331672e-08	1700.5251049995422
195	-35.470608	0.4615389	-34.294865	-36.683952	59.863636	-13.830159	8.381501	1.3088442	-27.691034	784000	-0.1284477	0.0843391	0.0	-0.0079576	0.90819645	-6.2584875e-09	1709.3687319755554
196	-35.3123	0.40494704	-34.305717	-36.2119	59.597015	-13.715755	8.421506	1.4586946	-27.615591	788000	-0.1393668	0.07686835	0.0	-0.0045462325	0.90788364	-7.987023e-09	1718.231572151184
197	-35.0572	0.49139035	-34.280605	-36.261845	59.179104	-13.719222	8.350638	1.4286989	-27.6019	792000	-0.15267602	0.08103631	0.0	-0.00988508	0.9075574	-9.000301e-09	1727.186955690384
198	-34.81499	0.33048266	-34.27151	-35.563293	58.794117	-13.607824	8.296373	1.393423	-27.315666	796000	-0.12776749	0.08376535	0.0	-0.013058871	0.9072317	8.642673e-09	1736.123030424118
199	-34.65636	0.40119502	-33.718918	-35.595375	58.514706	-13.588409	8.269399	1.3597767	-27.183012	800000	-0.1270655	0.075106926	0.0	-0.010246672	0.9069056	-1.2516975e-09	1744.9901201725006
200	-34.48099	0.3716421	-33.6846	-35.627705	58.25	-13.469009	8.246598	1.4623054	-27.006685	804000	-0.09236282	0.059049934	0.0	-0.0033711866	0.90657616	-7.56979e-09	1753.8744180202484
201	-34.262688	0.3435379	-33.674347	-34.963688	57.884056	-13.438754	8.209508	1.314063	-26.946875	808000	-0.07453262	0.06649405	0.0	-0.012613211	0.9062552	1.3291836e-08	1762.7649343013763
202	-34.16236	0.31248024	-33.664433	-34.977367	57.739132	-13.314474	8.200188	1.3543752	-26.876396	812000	-0.124868564	0.058404613	0.0	-0.0012768172	0.9059489	-2.026558e-09	1771.6193132400513
203	-34.078903	0.32635713	-33.641678	-35.028328	57.579712	-13.382913	8.153909	1.2620478	-26.812325	816000	-0.14173171	0.061306752	0.0	-0.0075816624	0.90563333	5.3644182e-09	1780.4579110145569
204	-33.8846	0.25902355	-33.65605	-34.390526	57.260868	-13.310318	8.120956	1.227339	-26.841833	820000	-0.10149765	0.049895167	0.0	-0.010928713	0.90531105	1.3113022e-09	1789.4561936855316
205	-33.890354	0.2687742	-33.66469	-34.389366	57.275364	-13.199822	8.115879	1.3048717	-26.629868	824000	-0.09141009	0.034585692	0.0	-0.0005748421	0.90499705	-2.503395e-09	1798.3704788684845
206	-33.757782	0.22842926	-33.120377	-34.41104	57.057144	-13.229439	8.112511	1.2536662	-26.53161	828000	-0.10859067	0.03500024	0.0	-0.005811589	0.9046843	-1.8775463e-08	1807.194611787796
207	-33.681244	0.26909024	-33.101852	-34.33335	56.92857	-13.20349	8.088252	1.3611777	-26.806242	832000	-0.11894479	0.04157776	0.0	-0.0028549694	0.90437454	-9.536743e-09	1816.0370094776154
208	-33.528008	0.26053756	-33.12142	-33.781727	56.67143	-13.180379	8.05593	1.2055309	-26.431337	836000	-0.05959418	0.047462303	0.0	-0.0046554506	0.9040639	-4.708767e-09	1824.888845205307
209	-33.47067	0.2761782	-33.091835	-33.766834	56.585712	-13.1298685	8.03688	1.2327298	-26.286524	840000	-0.053142127	0.051430628	0.0	-0.0021165237	0.90377456	1.2695789e-08	1833.7188837528229
210	-33.333813	0.27214572	-33.0885	-33.79241	56.342857	-13.091912	8.016787	1.2177635	-26.385122	844000	-0.109921426	0.045355115	0.0	-0.008192819	0.90349644	-4.172325e-09	1842.606923341751
211	-33.281372	0.24662702	-33.080074	-33.75031	56.25352	-13.044817	8.018322	1.2633952	-26.249626	848000	-0.13203436	0.036439303	0.0	-0.0022674017	0.90320677	-6.7949295e-09	1851.435302734375
212	-33.19489	0.18079104	-33.073723	-33.775383	56.112675	-13.055845	8.003667	1.3231587	-26.16775	852000	-0.06149886	0.026342427	0.0	-0.004119288	0.9029044	4.708767e-09	1860.3449897766113
213	-33.14454	0.104099356	-33.08358	-33.775536	56.028168	-13.019369	7.990171	1.063397	-26.11539	856000	-0.052387908	0.012010646	0.0	-0.0016280953	0.902619	-9.3579295e-09	1869.169298171997
214	-33.139275	0.1013093	-33.051956	-33.711678	56.028168	-12.968362	7.9997244	1.4367081	-26.09037	860000	-0.11139551	0.015031078	0.0	-0.0003282465	0.9023509	7.3313715e-09	1877.9899144172668
215	-33.094536	0.147032	-32.556606	-33.67048	55.957745	-12.997048	7.9854803	1.2127485	-26.230295	864000	-0.054559357	0.019339345	0.0	-0.001191847	0.9020755	-1.3053417e-08	1886.8359546661377
216	-33.068134	0.13963695	-32.55547	-33.186146	55.929577	-12.954127	7.9851503	1.1195673	-26.058865	868000	-0.045266908	0.016353853	0.0	-0.00030171126	0.901815	1.4781952e-08	1895.6699957847595
217	-33.0012	0.22245423	-32.53455	-33.16908	55.80282	-12.992238	7.946013	1.0886285	-26.051548	872000	-0.029333293	0.034256738	0.0	-0.004291909	0.9015673	-1.5735626e-08	1904.503350019455
218	-32.906193	0.2701053	-32.515804	-33.193386	55.633804	-12.938297	7.940187	1.1788399	-26.020294	876000	-0.024111241	0.04595311	0.0	-0.004857488	0.90133685	-1.7285346e-09	1913.455480337143
219	-32.855698	0.27700517	-32.51479	-33.164364	55.541668	-12.875537	7.936296	1.2540756	-25.97091	880000	-0.08379174	0.042707082	0.0	-0.0013004355	0.9011188	-1.0967255e-08	1922.3321249485016
220	-32.701885	0.24911225	-32.509888	-33.142372	55.27778	-12.942285	7.9089046	1.3014456	-25.952808	884000	-0.052093364	0.051023107	0.0	-0.012659591	0.9008981	9.298325e-09	1931.1958508491516
221	-32.67435	0.22803043	-32.52054	-33.155804	55.22222	-12.842855	7.9113564	1.4062597	-25.85155	888000	-0.033795998	0.031064369	0.0	-0.000434421	0.90068066	4.768372e-10	1940.0220394134521
222	-32.593586	0.15470888	-32.51281	-33.13192	55.083332	-12.860875	7.880843	1.3532401	-25.841116	892000	-0.09042005	0.020256594	0.0	-0.004115144	0.9004764	-2.503395e-09	1948.8205120563507
223	-32.585274	0.14260036	-32.51016	-33.13901	55.069443	-12.800579	7.8888907	1.4292011	-25.805134	896000	-0.050632562	0.012386839	0.0	-0.00021460187	0.90027124	-6.437302e-09	1957.6154181957245
224	-32.558907	0.097225174	-32.50931	-33.126423	55.02778	-12.80679	7.8788943	1.3051348	-25.798754	900000	-0.041725565	0.007922665	0.0	-0.00087802485	0.90007037	-3.7550927e-09	1966.4271731376648
225	-32.549442	0.06906848	-32.49985	-33.11249	55.01389	-12.778483	7.8805585	1.3612455	-25.778946	904000	0.010561638	0.0059161456	0.0	-0.00016737776	0.89988905	-5.662441e-09	1975.2406556606293
226	-32.54811	0.07362802	-32.50778	-33.15301	55.01389	-12.779934	7.8760386	1.0711328	-25.77196	908000	-0.08000944	0.0048764218	0.0	-0.00013179658	0.8997297	1.2516975e-08	1984.0982737541199
227	-32.544136	0.0727676	-32.500355	-33.139336	55.01389	-12.761661	7.8829594	1.2930766	-25.776525	912000	-0.03810279	0.0049425694	0.0	-0.00021602865	0.8995696	-1.847744e-08	1993.0640225410461
228	-32.532444	0.0154774245	-32.506428	-32.57262	55.0	-12.781238	7.871891	1.0726159	-25.779396	916000	-0.022681141	0.0038415024	0.0	-0.0003406778	0.8994107	-1.2695789e-08	2001.8497705459595
229	-32.54017	0.07635019	-32.49893	-33.165623	55.01389	-12.765082	7.8770075	1.1829838	-25.76512	920000	-0.05252829	0.0039920094	0.0	-0.00010799593	0.89925545	-1.2874604e-08	2010.9445853233337
230	-32.529953	0.016204087	-32.49227	-32.57319	55.0	-12.759368	7.8804674	1.09126	-25.775894	924000	-0.009441225	0.0028719439	0.0	-0.00013035117	0.89910805	-1.7285346e-08	2019.8167207241058
231	-32.526974	0.015501821	-32.493633	-32.56341	55.0	-12.766772	7.871928	1.0758505	-25.771557	928000	-0.030235535	0.0029233885	0.0	-0.000105113955	0.8989726	-5.841255e-09	2028.7083942890167
232	-32.52726	0.017984865	-32.486572	-32.587288	55.0	-12.762296	7.8750787	1.0883613	-25.769398	932000	-0.081252	0.003444141	0.0	-0.00010576029	0.89884084	-8.761883e-09	2037.5019900798798
233	-32.527454	0.017049545	-32.49867	-32.57962	55.0	-12.761303	7.876505	1.0942607	-25.768547	936000	0.018827012	0.0027847267	0.0	-9.6409814e-05	0.8986954	1.01923945e-08	2046.3381938934326
234	-32.520927	0.014740316	-32.489742	-32.569927	55.0	-12.753396	7.8775616	1.0807444	-25.765879	940000	-0.034641426	0.001826506	0.0	-0.0001336966	0.89857626	1.3530254e-08	2055.119113922119
235	-32.502792	0.11147573	-31.962261	-32.563953	54.958332	-12.76616	7.86451	1.0688744	-25.76886	944000	0.031442147	0.0095003545	0.0	-0.0007568812	0.89846396	2.1457671e-09	2063.9728388786316
236	-32.514717	0.066159114	-31.972797	-32.56495	54.98611	-12.75101	7.870249	1.1070597	-25.749615	948000	-0.08067713	0.0049300985	0.0	-0.00031011505	0.89837694	-1.1086464e-08	2072.747139930725
237	-32.513847	0.067188606	-31.962996	-32.562996	54.98611	-12.755902	7.8761573	1.0946964	-25.763683	952000	-0.020939952	0.0045324694	0.0	-9.849947e-05	0.8982688	1.5199184e-08	2081.52272939682
238	-32.452976	0.17972702	-31.962366	-32.588158	54.875	-12.763086	7.8519316	1.0861079	-25.764807	956000	-0.051586617	0.023553161	0.0	-0.0023061894	0.89816767	7.867813e-09	2090.328812599182
239	-32.45247	0.17663763	-31.96887	-32.55955	54.875	-12.716965	7.860333	1.1286764	-25.727545	960000	-0.08105695	0.020853579	0.0	-0.00064946525	0.8980661	-5.90086e-09	2099.1169078350067
240	-32.437138	0.1939609	-31.965542	-32.566006	54.84722	-12.719771	7.8648562	1.1303796	-25.726782	964000	0.0064693857	0.024162974	0.0	-0.001664659	0.897943	-1.6212464e-08	2107.978406190872
241	-32.427856	0.199281	-31.965424	-32.547592	54.833332	-12.706832	7.8597355	1.1636204	-25.716574	968000	-0.072945185	0.024920037	0.0	-0.00045680813	0.8978327	1.4305115e-09	2116.7442877292633
242	-32.35613	0.24821906	-31.965195	-32.555344	54.69863	-12.738961	7.8561897	1.1347995	-25.714167	972000	-0.05733828	0.040602766	0.0	-0.0029438771	0.89771694	-5.960465e-11	2125.5085022449493
243	-32.276302	0.26648772	-31.969257	-32.55125	54.547947	-12.74781	7.838032	1.1950378	-25.66751	976000	-0.03782428	0.048882023	0.0	-0.005583603	0.8975932	-5.00679e-09	2134.5402965545654
